Timestamp,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10
12/1/2024 3:36:51,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=FftBYrJ-JcY,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=FHkryexofg4,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=h6yO2-H0fFs,https://www.youtube.com/watch?v=tnBw4RVaWJ0
12/3/2024 22:33:31,https://youtu.be/aoJ1pK0NEb8?si=TrfYW0SXtcsoSu4U,https://youtu.be/xBCnEWSZIBg?si=ft7m6Xi7bf-ZWK3o,https://youtu.be/aEN_MVdoQPs?si=OMER7ix4SMS7NlSR,https://www.bilibili.com/video/BV1Xt4y1T7vN/?uid=42563158743479315437764E,https://youtu.be/5defdHCwR-A?si=G1g6MAU0M8M_VZSY,https://youtu.be/2bx8_8gFDXM?si=c4fC_ONgHpRoWxZk,https://youtu.be/bQi2O_RRxVQ?si=9G6hRNjitBe9DfoF,https://youtu.be/DTWw4FkDwRM?si=myjt1LT1FibxHdtn,https://youtu.be/bWp4vEP4VQs?si=igMgXY1K2sgX1n-i,https://youtu.be/CqXKGB_VdnA?si=bDqpM7mipEUP3tP9
12/1/2024 7:39:58,https://youtu.be/aoJ1pK0NEb8?si=nNEfMTivpyo6ayEZ,https://youtu.be/hOgamnKX2-o?si=kaAD53fL0QzClAtw,https://youtu.be/daEvLleUhWw?si=9upgnkjUr68EWI3e,https://youtu.be/Gslsv8m4_Vk?si=uimldxSnkN1mT6qg,https://youtu.be/xqk8HE3_IeQ?si=YbhpKrKx9M-zAphw,https://youtu.be/B9cDa2IoiM8?si=bQYVuP2n8ar6RS-M,https://youtu.be/g7xCit2Uiok?si=U-Ta9zGc85Y3afLS,https://youtu.be/ws6AjjgY-F0?si=8dvKm_pSzvQFmolL,https://youtu.be/tEkMxjTpy2k?si=Ni94a_HFd0VQxaoe,https://youtu.be/tAxXvFWSeNk?si=8jjwC8I8sPdIJC8A
12/1/2024 8:37:35,https://youtu.be/f1ZcC9sehjM,https://youtu.be/1tcInsQhAC8,https://youtu.be/oW0PtTfi2g8,https://youtu.be/3kQ-IjCSovQ,https://youtu.be/2P5iJM533uo,https://youtu.be/rlhWT9DZx6I,,,,
12/1/2024 9:57:41,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=3kQ-IjCSovQ,https://www.youtube.com/watch?v=tujWr4VHn0s,https://www.youtube.com/watch?v=nphFmExAHi8,,,
12/1/2024 11:01:20,https://m.youtube.com/watch?v=3kQ-IjCSovQ&list=PLhVqdX-KnSppOOZjPA9txgjSZ43b1a7nF&index=3&pp=iAQB,https://m.youtube.com/watch?v=DI5QGrm4pSA,https://m.youtube.com/watch?v=m5hLRbM4pzI&list=PLhVqdX-KnSppOOZjPA9txgjSZ43b1a7nF&index=5&pp=iAQB,https://m.youtube.com/watch?v=7Jxg1M7kjeo&list=PLhVqdX-KnSppOOZjPA9txgjSZ43b1a7nF&index=9&pp=iAQB,https://m.youtube.com/watch?v=B9cDa2IoiM8&list=PLhVqdX-KnSppOOZjPA9txgjSZ43b1a7nF&index=6&pp=iAQB,https://m.youtube.com/watch?v=FifJSpk8y9w&list=PLfu8OwqMlN0QGbeLIFGSlr2jaB0wuXEiy&index=6&pp=iAQB,https://m.youtube.com/watch?v=xqk8HE3_IeQ&list=PLfu8OwqMlN0QGbeLIFGSlr2jaB0wuXEiy&index=3&pp=iAQB,https://m.youtube.com/watch?v=z-fveHZngcg,https://m.youtube.com/watch?v=hAqZqR_tYaM&list=PLhVqdX-KnSppOOZjPA9txgjSZ43b1a7nF&index=7&pp=iAQB,
12/1/2024 13:35:46,https://www.youtube.com/watch?v=_H6pXcpaXac&t=74s,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=13cFUR7Zryc&t=5s,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=hAqZqR_tYaM,,,,,
12/1/2024 15:14:53,https://youtu.be/f1ZcC9sehjM?si=AW4viNi-S4JPh20N,https://youtu.be/CfZO8t-yJ3U?si=3P3H2gn4e3-D7niv,https://youtu.be/znZ9nvt8PaM?si=DX9FsXG1hpmXs-dI,https://youtu.be/ws6AjjgY-F0?si=JNDPoAsoZpebarJJ,https://youtu.be/jxclfgz4D4U?si=P5AF4znJmqcubU6l,https://youtu.be/daEvLleUhWw?si=RpCbw78zbTfXEfHL,,,,
12/1/2024 15:17:31,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=daEvLleUhWw,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=h6yO2-H0fFs,https://www.youtube.com/watch?v=FHkryexofg4
12/1/2024 16:17:28,https://youtu.be/DI5QGrm4pSA?feature=shared,https://youtu.be/3kQ-IjCSovQ?feature=shared,https://youtu.be/z-fveHZngcg?feature=shared,https://youtu.be/7Jxg1M7kjeo?feature=shared,https://youtu.be/DmMC3ePvbWY?feature=shared,,,,,
12/1/2024 17:27:42,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=AzYJUVqlUCA,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=VhLsJU2QjJg,https://www.youtube.com/watch?v=RrtUpmIuiG4,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=UUzZbX4RAQs&list=PLfu8OwqMlN0R4at2V7Xt6irIMauUnyCoz&index=10,https://www.youtube.com/watch?v=pQRcnMkBAMk&list=PLfu8OwqMlN0R4at2V7Xt6irIMauUnyCoz&index=9,https://www.youtube.com/watch?v=Awe_dHFrHG8&list=PLfu8OwqMlN0R4at2V7Xt6irIMauUnyCoz&index=1
12/1/2024 22:21:39,https://youtu.be/DI5QGrm4pSA?si=3IXCbgx2a1fvwEhh,https://youtu.be/k3r-lis7VJo?si=j1yMtJCO0GxeQiag,https://youtu.be/1tcInsQhAC8?si=ISJTK1hPjSUVg8Sg,https://youtu.be/hOgamnKX2-o?si=2jqQiYQGZFiD40yK,https://youtu.be/U9UQfTMgu28?si=v2j1AMpIG6pf1r2a,https://youtu.be/xqk8HE3_IeQ?si=FWAz3cmf2iR1xalc,,,,
12/1/2024 23:43:00,https://www.youtube.com/watch?v=1D7nVzhG004,https://www.youtube.com/watch?v=AtyAb0NPKVs,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=DI5QGrm4pSA,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=jxclfgz4D4U,https://www.youtube.com/watch?v=VhLsJU2QjJg,https://www.youtube.com/watch?v=kPG7qYiRqGY,https://www.youtube.com/watch?v=B9cDa2IoiM8
12/2/2024 8:44:10,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=tujWr4VHn0s,https://www.youtube.com/watch?v=3kQ-IjCSovQ,https://www.youtube.com/watch?v=xqk8HE3_IeQ&t=1s,https://www.youtube.com/watch?v=bWp4vEP4VQs,https://www.youtube.com/watch?v=hAqZqR_tYaM,,,
12/2/2024 16:53:05,https://www.youtube.com/watch?v=13cFUR7Zryc,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=6rjeAtjTEYg,https://www.youtube.com/watch?v=daEvLleUhWw,,,,
12/3/2024 18:04:52,https://www.youtube.com/watch?v=DI5QGrm4pSA,https://www.youtube.com/watch?v=3kQ-IjCSovQ,https://www.youtube.com/watch?v=VEYLRnSwr_M,https://www.youtube.com/watch?v=qnAN7W3q-5M,https://www.youtube.com/watch?v=nphFmExAHi8,,,,,
12/4/2024 17:39:46,https://www.youtube.com/watch?v=DI5QGrm4pSA,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=X5B0vUeDo5E,https://www.youtube.com/watch?v=13cFUR7Zryc,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=yYobTNp5kyI,,,,
12/4/2024 23:47:03,https://youtu.be/xqk8HE3_IeQ?si=X0SBgOwm1rrH5CMH,https://youtu.be/DI5QGrm4pSA?si=BFg8Zqh8Jy24g-a7,https://youtu.be/yYobTNp5kyI?si=Y4GjexUr8kB-NO96,https://youtu.be/daEvLleUhWw?si=0YXXNbvePkwoMWXH,https://youtu.be/aoJ1pK0NEb8?si=yqTt6XKYUR14-lSn,https://youtu.be/FifJSpk8y9w?si=Ryo6dBWr1O2agBcT,https://youtu.be/HzPct8BCqZ0?si=-S8mCkVBFXYD4y4_,https://youtu.be/hOgamnKX2-o?si=8GrXFGYvQ7e9Oibe,https://youtu.be/B9cDa2IoiM8?si=cNzqJxoj277v3WAT,https://youtu.be/jxclfgz4D4U?si=-QUinE5YGM3xqbny
12/5/2024 12:09:42,https://youtu.be/B9cDa2IoiM8?si=olo1vHxV5IIVaveS,https://youtu.be/hAqZqR_tYaM?si=CqEtwRPKZ6SjO-If,https://youtu.be/7Jxg1M7kjeo?si=l7X2Bx2RUYl8WR0E,https://youtu.be/xqk8HE3_IeQ?si=u9pgFpXf91u4M8Om,https://youtu.be/yYobTNp5kyI?si=gJWPD17J4IPrOtY3,https://youtu.be/daEvLleUhWw?si=Qhhf_j9mRCwvzeiU,https://youtu.be/FftBYrJ-JcY?si=UyXWhrD9rApDQxlW,https://youtu.be/O0xbCMh4420?si=HNY6BVA1oITy5Xer,https://youtu.be/paGpPgNO4y0?si=RgI4BeuRcmQlOv3p,https://youtu.be/FifJSpk8y9w?si=1ipghMa-ZVa7CULS
12/6/2024 2:05:46,https://youtu.be/yYobTNp5kyI?si=BQWnKB8b7lfQA-Ws,https://youtu.be/aoJ1pK0NEb8?si=ULbkqnA_Ao3cjKEV,https://youtu.be/daEvLleUhWw?si=JJwr2LsBFQtBLzut,https://youtu.be/CqXKGB_VdnA?si=bvnzhc3E4XsPyywD,https://youtu.be/FifJSpk8y9w?si=9MjThY1Ye750VvPC,https://youtu.be/xqk8HE3_IeQ?si=3kZlPcbBeXT9gKQf,https://youtu.be/7Jxg1M7kjeo?si=-AH7L_ZiTR3Et3-f,https://youtu.be/X5B0vUeDo5E?si=YeEAq87uFkYJj6y1,https://youtu.be/13cFUR7Zryc?si=GzBl5ernGwCkeawI,https://youtu.be/_H6pXcpaXac?si=zrv2gEWBsIGUyWc-
12/6/2024 10:02:16,https://youtu.be/yYobTNp5kyI?si=v5Qk4NfXZbx2VDIH,https://youtu.be/FftBYrJ-JcY?si=EH9scwSfEXzESfm7,https://youtu.be/DTWw4FkDwRM?si=IDCU3sLLFs6HsU-K,https://youtu.be/xqk8HE3_IeQ?si=SuExH4NEMfsq3xFW,https://youtu.be/U9UQfTMgu28?si=X7orm2kPXjeomJgC,https://youtu.be/daEvLleUhWw?si=57XyRN7xhsmlzy17,https://youtu.be/aoJ1pK0NEb8?si=gWWP3Fu4wW5_MtMD,https://youtu.be/hAqZqR_tYaM?si=DkorbR5wMGVkYK22,https://youtu.be/DI5QGrm4pSA?si=dXAo0iT34MVPydRC,https://youtu.be/_H6pXcpaXac?si=EZ6SfVm4ZXtg7n8y
12/6/2024 12:38:40,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=FHkryexofg4,https://www.youtube.com/watch?v=xqk8HE3_IeQ,,,,,
12/6/2024 15:38:11,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=FHkryexofg4,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=FifJSpk8y9w,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=13cFUR7Zryc
12/6/2024 15:49:08,https://www.youtube.com/watch?v=DI5QGrm4pSA,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=K4LNUE9jZHE,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=13cFUR7Zryc,https://www.youtube.com/watch?v=FifJSpk8y9w,https://www.youtube.com/watch?v=AzYJUVqlUCA,https://www.youtube.com/watch?v=FftBYrJ-JcY,,
12/6/2024 19:14:45,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=U9UQfTMgu28,https://www.youtube.com/watch?v=jxclfgz4D4U,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=daEvLleUhWw,https://www.youtube.com/watch?v=YXaS4RKipOo,https://www.youtube.com/watch?v=FHkryexofg4,
12/7/2024 1:57:58,https://www.youtube.com/watch?v=3kQ-IjCSovQ,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=daEvLleUhWw,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=hOgamnKX2-o,https://www.youtube.com/watch?v=FftBYrJ-JcY,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=aoJ1pK0NEb8
12/7/2024 2:58:45,https://www.youtube.com/watch?v=13cFUR7Zryc,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=X5B0vUeDo5E,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=1D7nVzhG004,https://www.youtube.com/watch?v=hOgamnKX2-o,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=U9UQfTMgu28
12/7/2024 6:58:56,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=yYobTNp5kyI,https://www.youtube.com/watch?v=B9cDa2IoiM8,https://www.youtube.com/watch?v=7Jxg1M7kjeo,https://www.youtube.com/watch?v=hAqZqR_tYaM,https://www.youtube.com/watch?v=13cFUR7Zryc,https://www.youtube.com/watch?v=FifJSpk8y9w,https://www.youtube.com/watch?v=_H6pXcpaXac
12/7/2024 12:45:28,https://www.youtube.com/watch?v=DTWw4FkDwRM,https://www.youtube.com/watch?v=xqk8HE3_IeQ,https://www.youtube.com/watch?v=aoJ1pK0NEb8,https://www.youtube.com/watch?v=_H6pXcpaXac,https://www.youtube.com/watch?v=yYobTNp5kyI,,,,,
